"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","watershed_code","Watershed","Commodity","Data Item","Domain","Domain Category","Value","CV (%)"
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21643","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (LESS THAN 50,000 $)","18",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21643","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","36",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21644","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (250,000 OR MORE $)","1",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21644","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (LESS THAN 50,000 $)","2",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21644","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","3",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21645","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (250,000 OR MORE $)","13",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21645","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (50,000 TO 249,999 $)","15",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21645","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (LESS THAN 50,000 $)","13",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21645","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","41",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21647","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (50,000 TO 249,999 $)","1",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21647","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (LESS THAN 50,000 $)","2",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21647","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","3",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21648","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (LESS THAN 50,000 $)","1",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21648","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","1",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21649","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (250,000 OR MORE $)","1",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21649","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (50,000 TO 249,999 $)","3",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21649","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (LESS THAN 50,000 $)","19",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21649","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","23",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21650","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (250,000 OR MORE $)","2",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21650","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (50,000 TO 249,999 $)","3",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21650","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (LESS THAN 50,000 $)","2",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21650","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","7",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21651","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (250,000 OR MORE $)","7",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21651","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (50,000 TO 249,999 $)","11",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21651","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (LESS THAN 50,000 $)","18",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21651","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","36",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21654","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (LESS THAN 50,000 $)","2",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21654","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","2",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21655","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (250,000 OR MORE $)","12",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21655","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (50,000 TO 249,999 $)","24",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21655","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (LESS THAN 50,000 $)","44",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21655","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","80",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21657","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (250,000 OR MORE $)","5",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21657","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (50,000 TO 249,999 $)","11",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21657","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (LESS THAN 50,000 $)","15",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21657","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","31",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21658","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (250,000 OR MORE $)","6",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21658","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (50,000 TO 249,999 $)","3",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21658","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (LESS THAN 50,000 $)","12",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21658","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","21",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21659","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (250,000 OR MORE $)","14",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21659","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (50,000 TO 249,999 $)","3",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21659","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (LESS THAN 50,000 $)","6",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21659","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","23",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21660","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (250,000 OR MORE $)","8",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21660","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (50,000 TO 249,999 $)","10",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21660","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (LESS THAN 50,000 $)","11",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21660","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","29",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21661","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (250,000 OR MORE $)","3",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21661","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (50,000 TO 249,999 $)","3",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21661","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (LESS THAN 50,000 $)","8",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21661","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","14",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21662","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (250,000 OR MORE $)","1",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21662","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (LESS THAN 50,000 $)","3",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21662","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","4",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21663","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (250,000 OR MORE $)","2",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21663","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (LESS THAN 50,000 $)","2",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21663","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","4",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21664","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (50,000 TO 249,999 $)","1",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21664","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (LESS THAN 50,000 $)","2",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21664","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","3",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21665","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (LESS THAN 50,000 $)","4",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21665","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","4",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21666","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (250,000 OR MORE $)","1",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21666","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (50,000 TO 249,999 $)","2",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21666","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (LESS THAN 50,000 $)","14",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21666","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","17",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21667","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (50,000 TO 249,999 $)","3",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21667","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (LESS THAN 50,000 $)","5",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21667","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","8",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21668","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (250,000 OR MORE $)","13",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21668","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (50,000 TO 249,999 $)","10",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21668","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (LESS THAN 50,000 $)","16",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21668","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","39",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21669","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (LESS THAN 50,000 $)","1",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21669","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","1",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21671","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (LESS THAN 50,000 $)","1",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21671","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","1",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21672","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (LESS THAN 50,000 $)","1",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21672","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","1",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21673","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (250,000 OR MORE $)","5",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21673","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (50,000 TO 249,999 $)","4",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21673","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (LESS THAN 50,000 $)","17",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21673","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","26",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21676","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (250,000 OR MORE $)","1",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21676","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","1",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21677","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (LESS THAN 50,000 $)","2",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21677","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","2",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21678","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (250,000 OR MORE $)","4",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21678","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (50,000 TO 249,999 $)","8",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21678","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (LESS THAN 50,000 $)","16",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21678","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","28",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21679","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (250,000 OR MORE $)","2",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21679","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (50,000 TO 249,999 $)","5",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21679","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (LESS THAN 50,000 $)","1",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21679","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","8",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21701","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (250,000 OR MORE $)","1",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21701","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (50,000 TO 249,999 $)","8",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21701","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (LESS THAN 50,000 $)","31",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21701","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","40",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21702","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (50,000 TO 249,999 $)","3",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21702","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (LESS THAN 50,000 $)","15",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21702","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","18",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21703","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (250,000 OR MORE $)","3",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21703","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (50,000 TO 249,999 $)","2",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21703","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (LESS THAN 50,000 $)","26",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21703","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","31",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21704","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (50,000 TO 249,999 $)","3",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21704","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (LESS THAN 50,000 $)","18",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21704","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","21",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21705","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (250,000 OR MORE $)","1",""
